"GID","TXID","PROTID"
106887116,"XM_014940521.1","XP_014796007.1"
106887116,"XM_014940522.1","XP_014796008.1"
106887116,"XM_014940520.1","XP_014796006.1"
106891193,"XM_014947569.1","XP_014803055.1"
106891193,"XM_014947577.1","XP_014803063.1"
106892348,"XM_014949495.1","XP_014804981.1"
106892348,"XM_014949497.1","XP_014804983.1"
106892348,"XM_014949494.1","XP_014804980.1"
106890192,"XM_014945822.1","XP_014801308.1"
106887688,"XM_014941358.1","XP_014796844.1"
106888782,"XM_014943260.1","XP_014798746.1"
106894865,"XM_014953844.1","XP_014809330.1"
106901963,"XM_014965074.1","XP_014820560.1"
106894235,"XM_014952810.1","XP_014808296.1"
106894235,"XM_014952791.1","XP_014808277.1"
106894235,"XR_001413239.1",""
106894235,"XM_014952803.1","XP_014808289.1"
106902022,"XM_014965182.1","XP_014820668.1"
106896554,"XM_014956638.1","XP_014812124.1"
106890518,"XM_014946406.1","XP_014801892.1"
106886226,"XM_014938958.1","XP_014794444.1"
106896842,"XM_014957103.1","XP_014812589.1"
54124899,"",""
54124901,"",""
106900908,"XM_014963184.1","XP_014818670.1"
106900908,"XM_014963183.1","XP_014818669.1"
106900908,"XM_014963182.1","XP_014818668.1"
106902852,"XM_014966673.1","XP_014822159.1"
106895002,"XM_014954077.1","XP_014809563.1"
106895002,"XM_014954083.1","XP_014809569.1"
106898223,"XM_014959349.1","XP_014814835.1"
106893339,"XM_014951242.1","XP_014806728.1"
106889769,"XM_014945171.1","XP_014800657.1"
106902268,"XM_014965633.1","XP_014821119.1"
106892704,"XM_014950095.1","XP_014805581.1"
106897053,"XM_014957421.1","XP_014812907.1"
106893048,"XM_014950642.1","XP_014806128.1"
106893048,"XM_014950643.1","XP_014806129.1"
106893048,"XM_014950644.1","XP_014806130.1"
106893048,"XM_014950638.1","XP_014806124.1"
106893048,"XM_014950641.1","XP_014806127.1"
106893048,"XM_014950640.1","XP_014806126.1"
106902052,"XM_014965219.1","XP_014820705.1"
106891018,"XM_014947188.1","XP_014802674.1"
106891018,"XM_014947186.1","XP_014802672.1"
106891018,"XM_014947185.1","XP_014802671.1"
106891018,"XM_014947184.1","XP_014802670.1"
106891018,"XM_014947187.1","XP_014802673.1"
106885598,"XM_014937923.1","XP_014793409.1"
106895163,"XM_014954333.1","XP_014809819.1"
106895163,"XM_014954334.1","XP_014809820.1"
106895163,"XM_014954335.1","XP_014809821.1"
106895163,"XM_014954336.1","XP_014809822.1"
106894360,"XM_014952990.1","XP_014808476.1"
106889226,"XM_014944061.1","XP_014799547.1"
106892637,"XM_014949966.1","XP_014805452.1"
106902804,"XM_014966597.1","XP_014822083.1"
106896387,"XM_014956360.1","XP_014811846.1"
106889775,"XM_014945179.1","XP_014800665.1"
106889775,"XM_014945178.1","XP_014800664.1"
106891354,"XM_014947813.1","XP_014803299.1"
106887809,"XM_014941549.1","XP_014797035.1"
106887809,"XM_014941550.1","XP_014797036.1"
106887809,"XM_014941551.1","XP_014797037.1"
106886738,"XM_014939922.1","XP_014795408.1"
106886738,"XM_014939924.1","XP_014795410.1"
106886738,"XM_014939921.1","XP_014795407.1"
106886738,"XM_014939923.1","XP_014795409.1"
106891231,"XM_014947659.1","XP_014803145.1"
106896552,"XM_014956636.1","XP_014812122.1"
106898481,"XM_014959751.1","XP_014815237.1"
106902151,"XM_014965360.1","XP_014820846.1"
106891766,"XM_014948499.1","XP_014803985.1"
106885307,"XM_014937389.1","XP_014792875.1"
106885307,"XM_014937388.1","XP_014792874.1"
106892238,"XM_014949273.1","XP_014804759.1"
106895905,"XM_014955579.1","XP_014811065.1"
106887440,"XM_014940963.1","XP_014796449.1"
106887440,"XM_014940962.1","XP_014796448.1"
106887440,"XM_014940964.1","XP_014796450.1"
106887440,"XM_014940965.1","XP_014796451.1"
106892180,"XM_014949186.1","XP_014804672.1"
106890983,"XM_014947129.1","XP_014802615.1"
106898248,"XM_014959386.1","XP_014814872.1"
106891527,"XM_014948130.1","XP_014803616.1"
106885763,"XM_014938222.1","XP_014793708.1"
106885763,"XM_014938223.1","XP_014793709.1"
106894295,"XM_014952903.1","XP_014808389.1"
106890181,"XM_014945804.1","XP_014801290.1"
106890181,"XM_014945805.1","XP_014801291.1"
106890181,"XM_014945803.1","XP_014801289.1"
106890181,"XM_014945808.1","XP_014801294.1"
106890181,"XM_014945802.1","XP_014801288.1"
106890181,"XM_014945806.1","XP_014801292.1"
106890181,"XM_014945807.1","XP_014801293.1"
106893000,"XM_014950592.1","XP_014806078.1"
106896471,"XM_014956493.1","XP_014811979.1"
106896471,"XM_014956502.1","XP_014811988.1"
106896471,"XM_014956522.1","XP_014812008.1"
106896471,"XM_014956512.1","XP_014811998.1"
106891239,"XM_014947670.1","XP_014803156.1"
106892404,"XM_014949590.1","XP_014805076.1"
106888743,"XM_014943170.1","XP_014798656.1"
106890791,"XM_014946817.1","XP_014802303.1"
106888476,"XM_014942728.1","XP_014798214.1"
106889541,"XM_014944661.1","XP_014800147.1"
106889541,"XM_014944663.1","XP_014800149.1"
106889541,"XM_014944662.1","XP_014800148.1"
106889541,"XM_014944659.1","XP_014800145.1"
106889541,"XM_014944660.1","XP_014800146.1"
106892092,"XM_014949004.1","XP_014804490.1"
106894742,"XM_014953595.1","XP_014809081.1"
106894742,"XM_014953599.1","XP_014809085.1"
106894742,"XM_014953596.1","XP_014809082.1"
106894742,"XM_014953600.1","XP_014809086.1"
106894742,"XM_014953598.1","XP_014809084.1"
106901533,"XM_014964350.1","XP_014819836.1"
106902432,"XM_014965840.1","XP_014821326.1"
106891692,"XM_014948402.1","XP_014803888.1"
106895680,"XM_014955257.1","XP_014810743.1"
106891819,"XM_014948595.1","XP_014804081.1"
106891819,"XM_014948594.1","XP_014804080.1"
106901945,"XM_014965040.1","XP_014820526.1"
106901945,"XM_014965041.1","XP_014820527.1"
106901878,"XM_014964889.1","XP_014820375.1"
106888814,"XM_014943316.1","XP_014798802.1"
106885641,"XM_014937996.1","XP_014793482.1"
106891833,"XM_014948617.1","XP_014804103.1"
106895464,"XM_014954896.1","XP_014810382.1"
106891609,"XM_014948277.1","XP_014803763.1"
106901233,"XM_014963677.1","XP_014819163.1"
106901233,"XM_014963678.1","XP_014819164.1"
106891522,"XM_014948125.1","XP_014803611.1"
106901538,"XM_014964361.1","XP_014819847.1"
106884827,"XM_014936517.1","XP_014792003.1"
106884827,"XM_014936516.1","XP_014792002.1"
106902879,"XM_014966706.1","XP_014822192.1"
106889829,"XM_014945250.1","XP_014800736.1"
106889827,"XM_014945247.1","XP_014800733.1"
106899951,"XM_014961894.1","XP_014817380.1"
106895214,"XM_014954670.1","XP_014810156.1"
106895214,"XM_014954833.1","XP_014810319.1"
106895214,"XM_014954585.1","XP_014810071.1"
106895214,"XM_014954492.1","XP_014809978.1"
106895214,"XM_014954755.1","XP_014810241.1"
106888998,"XM_014943644.1","XP_014799130.1"
106888998,"XM_014943645.1","XP_014799131.1"
106888998,"XM_014943643.1","XP_014799129.1"
106888998,"XM_014943642.1","XP_014799128.1"
106893724,"XM_014951907.1","XP_014807393.1"
106891594,"XM_014948251.1","XP_014803737.1"
106885443,"XR_001411437.1",""
106885443,"XM_014937653.1","XP_014793139.1"
106885443,"XR_001411439.1",""
106885443,"XM_014937655.1","XP_014793141.1"
106885443,"XR_001411436.1",""
106885443,"XM_014937652.1","XP_014793138.1"
106885443,"XR_001411438.1",""
106885443,"XR_001411440.1",""
106895172,"XM_014954348.1","XP_014809834.1"
106895172,"XR_001413377.1",""
106895172,"XM_014954346.1","XP_014809832.1"
106895172,"XM_014954350.1","XP_014809836.1"
106895172,"XM_014954347.1","XP_014809833.1"
106891382,"XM_014947850.1","XP_014803336.1"
106891382,"XM_014947851.1","XP_014803337.1"
106891382,"XM_014947847.1","XP_014803333.1"
106891382,"XM_014947849.1","XP_014803335.1"
106892670,"XR_001412927.1",""
106892670,"XM_014950038.1","XP_014805524.1"
106892662,"XM_014950027.1","XP_014805513.1"
106892662,"XR_001412923.1",""
106892662,"XM_014950029.1","XP_014805515.1"
106892662,"XR_001412924.1",""
106892662,"XM_014950028.1","XP_014805514.1"
106891399,"XM_014947869.1","XP_014803355.1"
106887078,"XM_014940437.1","XP_014795923.1"
106887078,"XM_014940431.1","XP_014795917.1"
106887078,"XM_014940434.1","XP_014795920.1"
106887078,"XM_014940436.1","XP_014795922.1"
106887078,"XM_014940438.1","XP_014795924.1"
106887078,"XM_014940433.1","XP_014795919.1"
106887078,"XM_014940432.1","XP_014795918.1"
106884768,"XM_014936340.1","XP_014791826.1"
106884768,"XM_014936332.1","XP_014791818.1"
106884768,"XM_014936368.1","XP_014791854.1"
106884768,"XM_014936350.1","XP_014791836.1"
106884768,"XM_014936358.1","XP_014791844.1"
106884768,"XM_014936385.1","XP_014791871.1"
106884768,"XM_014936376.1","XP_014791862.1"
106884768,"XM_014936412.1","XP_014791898.1"
106884768,"XM_014936394.1","XP_014791880.1"
106884768,"XM_014936404.1","XP_014791890.1"
106901737,"XM_014964667.1","XP_014820153.1"
106892461,"XM_014949678.1","XP_014805164.1"
106892461,"XM_014949674.1","XP_014805160.1"
106892461,"XM_014949672.1","XP_014805158.1"
106892461,"XM_014949676.1","XP_014805162.1"
106892461,"XM_014949675.1","XP_014805161.1"
106892461,"XM_014949677.1","XP_014805163.1"
106892461,"XM_014949679.1","XP_014805165.1"
106892461,"XM_014949680.1","XP_014805166.1"
106892172,"XM_014949169.1","XP_014804655.1"
106892172,"XM_014949172.1","XP_014804658.1"
106892172,"XM_014949170.1","XP_014804656.1"
106892172,"XM_014949171.1","XP_014804657.1"
106892913,"XM_014950483.1","XP_014805969.1"
106886780,"XM_014939993.1","XP_014795479.1"
106886780,"XM_014939992.1","XP_014795478.1"
106886780,"XM_014939991.1","XP_014795477.1"
106897517,"XM_014958198.1","XP_014813684.1"
106901932,"XM_014965018.1","XP_014820504.1"
106889529,"XM_014944643.1","XP_014800129.1"
106886030,"XM_014938668.1","XP_014794154.1"
106886030,"XM_014938648.1","XP_014794134.1"
106886030,"XM_014938657.1","XP_014794143.1"
106886469,"XM_014939459.1","XP_014794945.1"
106897479,"XM_014958116.1","XP_014813602.1"
106897479,"XM_014958115.1","XP_014813601.1"
106897479,"XM_014958117.1","XP_014813603.1"
106889754,"XM_014945153.1","XP_014800639.1"
106889754,"XM_014945144.1","XP_014800630.1"
106899401,"XM_014961210.1","XP_014816696.1"
106899401,"XM_014961212.1","XP_014816698.1"
106899401,"XM_014961209.1","XP_014816695.1"
106899401,"XM_014961213.1","XP_014816699.1"
106899401,"XM_014961211.1","XP_014816697.1"
106888172,"XM_014942241.1","XP_014797727.1"
106885451,"XM_014937668.1","XP_014793154.1"
106885538,"XM_014937794.1","XP_014793280.1"
106885538,"XM_014937793.1","XP_014793279.1"
106885539,"XM_014937795.1","XP_014793281.1"
106885431,"XM_014937634.1","XP_014793120.1"
106885433,"XM_014937636.1","XP_014793122.1"
106885498,"XM_014937729.1","XP_014793215.1"
106885498,"XM_014937732.1","XP_014793218.1"
106885498,"XM_014937731.1","XP_014793217.1"
106885498,"XM_014937730.1","XP_014793216.1"
106885432,"XM_014937635.1","XP_014793121.1"
106885500,"XM_014937733.1","XP_014793219.1"
106885501,"XM_014937734.1","XP_014793220.1"
106885502,"XM_014937735.1","XP_014793221.1"
106885540,"XM_014937797.1","XP_014793283.1"
106897962,"XM_014958974.1","XP_014814460.1"
106897925,"XM_014958922.1","XP_014814408.1"
106897960,"XM_014958970.1","XP_014814456.1"
106897972,"XM_014958992.1","XP_014814478.1"
106897972,"XM_014958991.1","XP_014814477.1"
106897972,"XM_014958993.1","XP_014814479.1"
106897972,"XM_014958990.1","XP_014814476.1"
106897972,"XM_014958995.1","XP_014814481.1"
106897972,"XM_014958994.1","XP_014814480.1"
106897973,"XM_014958996.1","XP_014814482.1"
106897973,"XM_014958998.1","XP_014814484.1"
106897973,"XM_014958997.1","XP_014814483.1"
106897974,"XM_014959000.1","XP_014814486.1"
106897948,"XM_014958949.1","XP_014814435.1"
106897948,"XM_014958950.1","XP_014814436.1"
106897948,"XM_014958948.1","XP_014814434.1"
106897953,"XM_014958958.1","XP_014814444.1"
106897953,"XM_014958959.1","XP_014814445.1"
106897996,"XM_014959050.1","XP_014814536.1"
106897996,"XM_014959049.1","XP_014814535.1"
106898190,"XM_014959301.1","XP_014814787.1"
106898192,"XM_014959304.1","XP_014814790.1"
106898194,"XM_014959305.1","XP_014814791.1"
106898182,"XM_014959295.1","XP_014814781.1"
106898183,"XM_014959296.1","XP_014814782.1"
106898198,"XM_014959312.1","XP_014814798.1"
106898198,"XM_014959311.1","XP_014814797.1"
106898199,"XM_014959314.1","XP_014814800.1"
106898184,"XM_014959297.1","XP_014814783.1"
106895098,"XM_014954223.1","XP_014809709.1"
106895100,"XM_014954225.1","XP_014809711.1"
106895113,"XM_014954242.1","XP_014809728.1"
106895055,"XM_014954140.1","XP_014809626.1"
106895353,"XM_014954744.1","XP_014810230.1"
106895054,"XM_014954139.1","XP_014809625.1"
106895105,"XM_014954232.1","XP_014809718.1"
106895105,"XM_014954231.1","XP_014809717.1"
106888381,"XM_014942581.1","XP_014798067.1"
106897422,"XM_014958029.1","XP_014813515.1"
106890570,"XM_014946479.1","XP_014801965.1"
106890570,"XM_014946481.1","XP_014801967.1"
106890570,"XM_014946478.1","XP_014801964.1"
106896707,"XM_014956889.1","XP_014812375.1"
106896707,"XM_014956887.1","XP_014812373.1"
106896707,"XM_014956890.1","XP_014812376.1"
106896707,"XM_014956891.1","XP_014812377.1"
106896707,"XM_014956892.1","XP_014812378.1"
106890526,"XM_014946419.1","XP_014801905.1"
106899188,"XM_014960900.1","XP_014816386.1"
106886255,"XM_014939013.1","XP_014794499.1"
106891705,"XM_014948418.1","XP_014803904.1"
106888779,"XM_014943259.1","XP_014798745.1"
106900876,"XM_014963124.1","XP_014818610.1"
106897540,"XM_014958233.1","XP_014813719.1"
106890160,"XM_014945779.1","XP_014801265.1"
106889627,"XM_014944837.1","XP_014800323.1"
106898596,"XM_014959907.1","XP_014815393.1"
106892545,"XM_014949809.1","XP_014805295.1"
106897030,"XM_014957401.1","XP_014812887.1"
106897625,"XM_014958390.1","XP_014813876.1"
106897200,"XM_014957688.1","XP_014813174.1"
106886728,"XM_014939910.1","XP_014795396.1"
106893582,"XM_014951664.1","XP_014807150.1"
106893582,"XM_014951665.1","XP_014807151.1"
106891268,"XR_001412662.1",""
106891268,"XR_001412661.1",""
106891268,"XM_014947715.1","XP_014803201.1"
106895533,"XM_014954977.1","XP_014810463.1"
106897951,"XM_014958954.1","XP_014814440.1"
106896608,"XM_014956723.1","XP_014812209.1"
106886225,"XM_014938956.1","XP_014794442.1"
106884595,"XM_014936092.1","XP_014791578.1"
106884667,"XM_014936190.1","XP_014791676.1"
106884668,"XM_014936191.1","XP_014791677.1"
106901549,"XM_014964378.1","XP_014819864.1"
106901549,"XM_014964377.1","XP_014819863.1"
106901549,"XM_014964380.1","XP_014819866.1"
106884736,"XM_014936271.1","XP_014791757.1"
106893877,"XM_014952172.1","XP_014807658.1"
106900893,"XM_014963151.1","XP_014818637.1"
106895955,"XM_014955636.1","XP_014811122.1"
106888351,"XM_014942515.1","XP_014798001.1"
106888351,"XM_014942516.1","XP_014798002.1"
106887434,"XM_014940949.1","XP_014796435.1"
106889211,"XM_014944037.1","XP_014799523.1"
106897778,"XM_014958625.1","XP_014814111.1"
106897778,"XM_014958624.1","XP_014814110.1"
106891446,"XM_014947986.1","XP_014803472.1"
106898054,"XM_014959116.1","XP_014814602.1"
106900515,"XM_014962603.1","XP_014818089.1"
106888192,"XM_014942225.1","XP_014797711.1"
106884622,"XM_014936149.1","XP_014791635.1"
106884622,"XM_014936139.1","XP_014791625.1"
106894648,"XM_014953449.1","XP_014808935.1"
106894648,"XM_014953448.1","XP_014808934.1"
106888804,"XM_014943301.1","XP_014798787.1"
106888306,"XM_014942437.1","XP_014797923.1"
106888306,"XM_014942435.1","XP_014797921.1"
106896404,"XM_014956384.1","XP_014811870.1"
106896404,"XM_014956385.1","XP_014811871.1"
106896315,"XM_014956151.1","XP_014811637.1"
106902651,"XM_014966316.1","XP_014821802.1"
106885672,"XM_014938044.1","XP_014793530.1"
106885672,"XM_014938043.1","XP_014793529.1"
106885672,"XM_014938041.1","XP_014793527.1"
106885672,"XM_014938042.1","XP_014793528.1"
106900031,"XM_014961989.1","XP_014817475.1"
106897104,"XM_014957488.1","XP_014812974.1"
106893324,"XM_014951223.1","XP_014806709.1"
106885304,"XM_014937380.1","XP_014792866.1"
106889857,"XM_014945310.1","XP_014800796.1"
106884581,"XM_014936065.1","XP_014791551.1"
106885787,"XM_014938265.1","XP_014793751.1"
106885787,"XM_014938266.1","XP_014793752.1"
106900906,"XR_001414220.1",""
106900906,"XM_014963179.1","XP_014818665.1"
106893564,"XM_014951635.1","XP_014807121.1"
106891526,"XM_014948129.1","XP_014803615.1"
106892624,"XM_014949933.1","XP_014805419.1"
106892624,"XM_014949932.1","XP_014805418.1"
106888538,"XM_014942802.1","XP_014798288.1"
106886767,"XM_014939960.1","XP_014795446.1"
106896057,"XM_014955778.1","XP_014811264.1"
106894445,"XM_014953090.1","XP_014808576.1"
106886456,"XM_014939435.1","XP_014794921.1"
106886456,"XM_014939434.1","XP_014794920.1"
106886456,"XM_014939433.1","XP_014794919.1"
106892372,"XM_014949526.1","XP_014805012.1"
106901815,"XM_014964827.1","XP_014820313.1"
106893687,"XM_014951862.1","XP_014807348.1"
106893687,"XM_014951861.1","XP_014807347.1"
106902196,"XM_014965486.1","XP_014820972.1"
106886120,"XM_014938800.1","XP_014794286.1"
106895188,"XM_014954395.1","XP_014809881.1"
106902345,"XM_014965746.1","XP_014821232.1"
106888980,"XM_014943612.1","XP_014799098.1"
106888980,"XM_014943611.1","XP_014799097.1"
106901854,"XM_014964871.1","XP_014820357.1"
106901854,"XM_014964870.1","XP_014820356.1"
106892283,"XM_014949361.1","XP_014804847.1"
106892283,"XM_014949362.1","XP_014804848.1"
106892187,"XM_014949199.1","XP_014804685.1"
106901630,"XM_014964494.1","XP_014819980.1"
106891002,"XM_014947153.1","XP_014802639.1"
106891002,"XM_014947154.1","XP_014802640.1"
106902617,"XM_014966252.1","XP_014821738.1"
106902617,"XM_014966253.1","XP_014821739.1"
106902617,"XM_014966251.1","XP_014821737.1"
106902617,"XM_014966250.1","XP_014821736.1"
106890286,"XM_014946005.1","XP_014801491.1"
106895766,"XM_014955380.1","XP_014810866.1"
106895766,"XM_014955382.1","XP_014810868.1"
106895766,"XM_014955379.1","XP_014810865.1"
106892402,"XM_014949586.1","XP_014805072.1"
106891606,"XM_014948271.1","XP_014803757.1"
106891606,"XM_014948274.1","XP_014803760.1"
106891606,"XM_014948272.1","XP_014803758.1"
106891606,"XM_014948273.1","XP_014803759.1"
106889677,"XM_014944899.1","XP_014800385.1"
106893830,"XR_001413173.1",""
106893830,"XR_001413172.1",""
106893830,"XR_001413170.1",""
106893830,"XR_001413171.1",""
106893830,"XR_001413169.1",""
106893830,"XR_001413174.1",""
106893830,"XR_001413175.1",""
106893830,"XM_014952069.1","XP_014807555.1"
106902228,"XR_001414455.1",""
106902228,"XM_014965551.1","XP_014821037.1"
106889876,"XM_014945341.1","XP_014800827.1"
106890126,"XM_014945723.1","XP_014801209.1"
106884573,"XM_014936048.1","XP_014791534.1"
106902944,"XM_014966822.1","XP_014822308.1"
106885647,"XM_014938002.1","XP_014793488.1"
106902031,"XM_014965194.1","XP_014820680.1"
106901684,"XM_014964584.1","XP_014820070.1"
106894730,"XM_014953579.1","XP_014809065.1"
106894730,"XM_014953578.1","XP_014809064.1"
106894675,"XM_014953494.1","XP_014808980.1"
106898314,"XM_014959487.1","XP_014814973.1"
106898314,"XM_014959486.1","XP_014814972.1"
106898314,"XM_014959488.1","XP_014814974.1"
106885543,"XM_014937810.1","XP_014793296.1"
106885543,"XM_014937812.1","XP_014793298.1"
106885543,"XM_014937813.1","XP_014793299.1"
106895151,"XM_014954298.1","XP_014809784.1"
106895151,"XM_014954301.1","XP_014809787.1"
106895151,"XM_014954302.1","XP_014809788.1"
106895151,"XM_014954303.1","XP_014809789.1"
106895151,"XM_014954299.1","XP_014809785.1"
106895151,"XM_014954300.1","XP_014809786.1"
106899090,"XM_014960757.1","XP_014816243.1"
106886218,"XM_014938950.1","XP_014794436.1"
106889580,"XM_014944742.1","XP_014800228.1"
106889580,"XM_014944741.1","XP_014800227.1"
106889580,"XM_014944743.1","XP_014800229.1"
106899308,"XM_014961072.1","XP_014816558.1"
106899308,"XM_014961073.1","XP_014816559.1"
106899308,"XR_001414033.1",""
106892436,"XM_014949640.1","XP_014805126.1"
106894192,"XM_014952713.1","XP_014808199.1"
106896685,"XM_014956830.1","XP_014812316.1"
106885261,"XM_014937284.1","XP_014792770.1"
106897799,"XM_014958674.1","XP_014814160.1"
106897799,"XM_014958672.1","XP_014814158.1"
106897799,"XM_014958673.1","XP_014814159.1"
