"GID","ALTERNATIVE_SYMBOL"
"106898634","KIAA0586"
"106898636","ARID4A"
"106898637","TIMM9"
"106898635","SLC25A28"
"106898638","UEVLD"
"106898640","TSG101"
"106898639","PDCD11"
"106898641","LDHA"
"106898642","KCNC1"
"106898643","DACT1"
"106898644","LOC106898644"
"106898647","PSMA3"
"106898649","CTSD"
"106898650","TMEM86A"
"106898653","PRR33"
"106898655","LSP1"
"106898656","TNNI2"
"106898654","MORN4"
"106898657","GTF2H1"
"106898658","BRSK2"
"106898659","CNNM2"
"106898660","DUSP8"
"106898661","TNNT3"
"106898662","DNMBP"
"106898663","CARS"
"106898664","LOC106898664"
"106898665","HPS5"
"106898666","OSBPL5"
"106898668","SPTY2D1"
"106898670","SAA1"
"106898671","HPS5"
"106898672","MOB2"
"106898669","SEMA4G"
"106898674","PTPN5"
"106898675","SAAL1"
"106898676","MRPL23"
"106898677","TSSC4"
"106898678","TH"
"106898679","SYT8"
"106898680","LOC106898680"
"106898681","FAM179A"
"106898682","EPHX3"
"106898683","BRD4"
"106898684","AKAP8"
"106898685","WIZ"
"106898686","WIZ"
"106898687","WIZ"
"106898688","RASAL3"
"106898689","MCOLN1"
"106898690","PNPLA6"
"106898691","MCOLN1"
"106898693","PGLYRP2"
"106898695","LOC106898695"
"106898696","LOC106898696"
"106898697","RUVBL2"
"106898698","LOC106898698"
"106898699","LOC106898699"
"106898700","DHX16"
"106898701","DNM2"
"106898702","LOC106898702"
"106898703","ILF3"
"106898704","NTN1"
"106898706","ARHGAP44"
"106898707","USP43"
"106898708","WDR16"
"106898705","MRPL43"
"106898709","WDR16"
"106898710","STX8"
"106898711","PIK3R6"
"106898465","CHMP7"
"106898712","LOC106898712"
"106898714","PIK3R5"
"106898716","CCND3"
"106898717","RASSF8"
"106898718","CSF2RA"
"106898715","CUTC"
"106898720","GLRA2"
"106898721","GABRG3"
"106898722","BEND2"
"106898723","CNGA3"
"106898724","TXLNG"
"106898725","RBBP7"
"106898726","CSF2RA"
"106898727","KIAA1211L"
"106898728","FIGF"
"106898729","RAI2"
"106898731","P2RY8"
"106898732","GRPR"
"106898730","COX15"
"106898733","CLCN1"
"106898734","TSGA10"
"106898735","AFF3"
"106898736","LOC106898736"
"106898737","NIPA1"
"106898738","TUBGCP5"
"106898739","CHST7"
"106898741","SLC9A7"
"106898742","SHOX"
"106898743","SLC25A6"
"106898740","AFAP1L2"
"106898744","CD99"
"106898745","KAL1"
"106898746","SHROOM2"
"106898747","TLR7"
"106898748","EGFL6"
"106898749","TRAPPC2"
"106898750","TXLNG"
"106898751","REPS2"
"106898752","MAP7D2"
"106898753","MAP7D2"
"106898754","CNKSR2"
"106898755","AMDHD1"
"106898756","AMDHD1"
"106898757","PTCHD1"
"106898758","RGN"
"106898759","ARSE"
"106898760","TCEANC"
"106898761","TMEM27"
"106898762","FANCB"
"106898764","TLR7"
"106898767","LYG2"
"106898768","PPEF1"
"106898769","VWA3B"
"106898770","CRLF2"
"106898771","BMX"
"106898772","XG"
"106898774","CLDN34"
"106898773","TRUB1"
"106898775","GPR143"
"106898776","OCA2"
"106898777","LYG2"
"106898778","ACE2"
"106898779","LOC106898779"
"106898780","ASMT"
"106898782","RS1"
"106898783","LOC106898783"
"106898787","OFD1"
"106898789","GPM6B"
"106898788","DCLRE1A"
"106898790","REV1"
"106898791","EIF5B"
"106898792","ZRSR2"
"106898795","NLGN4X"
"106898794","CCNJ"
"106898797","HERC2"
"106898798","CSF2RA"
"106898799","MGAT4A"
"106898801","UNC50"
"106898802","COA5"
"106898800","WBP1L"
"106898803","INPP4A"
"106898804","KLHL34"
"106898806","STS"
"106898807","HDHD1"
"106898809","ACOT9"
"106898810","RPS6KA3"
"106898811","CTPS2"
"106898812","SYAP1"
"106898813","S100G"
"106898815","PPP2R3B"
"106898816","MAP3K15"
"106898817","PDHA1"
"106898818","CDKL5"
"106898819","ZBED1"
"106898820","DHRSX"
"106898821","UBE3A"
"106898822","SAT1"
"106898823","GABRA5"
"106898824","GABRB3"
"106898825","MXRA5"
"106898827","TBL1X"
"106898828","TMEM131"
"106898826","LDB1"
"106898829","LONRF2"
"106898830","CLCN4"
"106898831","CYFIP1"
"106898832","FNDC9"
"106898833","TXNDC9"
"106898834","GTPBP6"
"106898835","PLCXD1"
"106898836","MOSPD2"
"106898837","RAB9A"
"106898839","wwc3"
"106898838","NEURL1"
"106898840","GPR64"
"106898841","CXorf23"
"106898842","PHKA2"
"106898844","MSL3"
"106898843","CDCP1"
"106898845","ASB11"
"106898846","ASMTL"
"106898847","EIF1AX"
"106898848","AKAP17A"
"106898850","ARSD"
"106898849","CCR9"
"106898852","ARSD"
"106898853","SMPX"
"106898855","TLR7"
"106898854","SACM1L"
"106898856","SMS"
"106898857","LOC106898857"
"106898860","ARHGAP6"
"106898859","SLC6A20"
"106898861","MITD1"
"106898862","MRPL30"
"106898863","LIPT1"
"106898864","APOO"
"106898865","FRMPD4"
"106898867","ATP10A"
"106898868","NHS"
"106898851","PPM1D"
"106898869","PRPS2"
"106898870","PHEX"
"106898872","SH3KBP1"
"106898873","PRKX"
"106898875","ASB9"
"106898876","TUBGCP5"
"106898877","GEMIN8"
"106898878","NIPA2"
"106898879","RP2"
"106898880","JADE3"
"106898881","PRDX4"
"106898882","PIGA"
"106898883","PIGA"
"106898884","MID1"
"106898886","SCML2"
"106898887","LOC106898887"
"106898888","LOC106898888"
"106898889","LOC106898889"
"106898891","LOC106898891"
"106898890","LIMD1"
"106898892","PRSS53"
"106898893","VKORC1"
"106898894","LOC106898894"
"106898895","MAPK7"
"106898896","ZNF646"
"106898897","ISY1"
"106898898","ISY1"
"106898900","ILF3"
"106898901","AP1M2"
"106898902","LOC106898902"
"106898899","SNRPD1"
"106898903","KEAP1"
"106898905","SLC44A2"
"106898906","ZCCHC9"
"106898907","HAPLN1"
"106898909","SSBP2"
"106898910","EDIL3"
"106898911","ITPRIPL1"
"106898912","ERAP1"
"106898914","ANKRD34B"
"106898915","ATG10"
"106898913","LZTFL1"
"106898916","CCDC125"
"106898917","ITPRIPL1"
"106898918","ACOT12"
"106898919","ZFYVE16"
"106898920","XRCC4"
"106898921","TMEM167A"
"106898922","VCAN"
"106898923","RAD17"
"106898924","AK6"
"106898925","CKMT2"
"106898926","MSH3"
"106898928","DHFR"
"106898929","RPS23"
"106898930","ATP6AP1L"
"106898927","CLEC3B"
"106898931","RASGRF2"
"106898932","FAM151B"
"106898933","LOC106898933"
"106898935","LOC106898935"
"106898936","BDP1"
"106898934","LOC106898934"
"106898937","LOC106898937"
"106898938","LOC106898938"
"106898939","NAIP"
"106898940","SMN1"
"106898941","SERF1A"
"106898934","CLEC3B"
"106898942","MARVELD2"
"106898943","GTF2H2"
"106898944","MCCC2"
"106898945","GDF11"
"106898946","SARNP"
"106898947","DNAJC14"
"106898948","Tmem198b"
"106898950","PMEL"
"106898951","CDK2"
"106898952","ERBB3"
"106898953","ZC3H10"
"106898954","ESYT1"
"106898955","RAB5B"
"106898956","IKZF4"
"106898957","ORMDL2"
"106898958","WIBG"
"106898961","PA2G4"
"106898963","LOC106898963"
"106898965","LOC106898965"
"106898962","TMEM158"
"106898966","LOC106898966"
"106898967","LOC106898967"
"106898968","LOC106898968"
"106898969","LOC106898969"
"106898971","LOC106898971"
"106898972","LOC106898972"
"106898973","LOC106898973"
"106898970","LARS2"
"106898974","LOC106898974"
"106898976","IL12RB1"
"106898977","CACNG7"
"106898978","TSKU"
"106898980","WNT11"
"106898981","KLHL35"
"106898982","UVRAG"
"106898983","PRKRIR"
"106898984","PRKRIR"
"106898985","GUCY2F"
"106898986","MOGAT2"
"106898988","GDPD5"
"106898990","C11orf30"
"106898991","MAP6"
"106898992","DGAT2"
"106898989","KNTC1"
"106898994","LRRC32"
"106898997","LOC106898997"
"106899001","MOGAT1"
"106898998","TMEM132C"
"106899003","WDFY1"
"106899003","AP1S3"
"106899004","LOC106899004"
"106899005","Gucy1b2"
"106899006","SGPP2"
"106899008","PIK3CB"
"106899009","PAX3"
"106899010","SPSB4"
"106899011","RHBDD1"
"106899012","COL4A4"
"106899013","RBP2"
"106899014","FOXL2"
"106899016","SLC25A36"
"106899017","PXYLP1"
"106899018","CUL3"
"106899019","FAM124B"
"106899020","ACSL3"
"106899021","CLSTN2"
"106899024","EPHA4"
"106899025","SERPINE2"
"106899027","MRPS22"
"106899029","SCG2"
"106899031","NMNAT3"
"106899028","FZD10"
"106899032","RBP1"
"106899033","WDFY1"
"106899036","DOCK10"
"106899035","PLBD2"
"106899037","IRS1"
"106899039","KCNE4"
"106899038","TRAFD1"
"106899040","FARSB"
"106899041","LOC106899041"
"106899042","PCDHGA8"
"106899043","PCDHGA8"
"106899044","PCDHGA8"
"106899046","PCDHGA8"
"106899047","LOC106899047"
"106899045","CMKLR1"
"106899048","LOC106899048"
"106899049","ADCY10"
"106899050","LOC106899050"
"106899051","LOC106899051"
"106899052","LOC106899052"
"106899053","LOC106899053"
"106899054","LOC106899054"
"106899055","SBK3"
"106899056","ZNF628"
"106899057","LOC106899057"
"106899058","LOC106899058"
"106899059","LOC106899059"
"106899060","LOC106899060"
"106899061","SULT2B1"
"106899062","LOC106899062"
"106899063","LOC106899063"
"106899064","LOC106899064"
"106899065","LOC106899065"
"106899069","LOC106899069"
"106899070","LOC106899070"
"106899071","POLR2A"
"106899072","LOC106899072"
"106899073","TNPO3"
"106899074","TSPAN33"
"106899075","IRF5"
"106899076","TIA1"
"106899077","PCYOX1"
"106899078","RCC2"
"106899079","RBM14"
"106899080","SPTBN2"
"106899081","RBM4B"
"106899082","RFWD3"
"106899085","VAC14"
"106899086","VAC14"
"106899087","ZNRF1"
"106899084","CCDC92"
"106899088","IL34"
"106899089","MTSS1L"
"106899090","HYDIN"
"106899091","PNP"
"106899092","CALB2"
"106899093","MLKL"
"106899094","CTRB1"
"106899095","LOC106899095"
"106899096","GLG1"
"106899097","PDPR"
"106899098","SF3B3"
"106899099","COG4"
"106899068","PAFAH1B1"
"106899100","FUK"
"106899101","WDR59"
"106899102","CMTR2"
"106899103","ST3GAL2"
"106899104","FAM101A"
"106899105","LOC106899105"
"106899108","MAPK4"
"106899106","RAB36"
"106899109","ME2"
"106899110","ZBTB7C"
"106899111","DCC"
"106899112","MYO5B"
"106899113","smad7"
"106899114","SKOR2"
"106899115","ACAA2"
"106899116","CCDC11"
"106899117","SKA1"
"106899121","SMAD4"
"106899122","ELAC1"
"106899123","LIPG"
"106899124","C18orf32"
"106899125","C18orf32"
"106899128","SMAD2"
"106899129","TMEM132D"
"106899130","CTIF"
"106899131","DYM"
"106899132","MEX3C"
"106899133","TUFT1"
"106899134","SNX27"
"106899135","CGN"
"106899136","LOC106899136"
"106899137","LOC106899137"
"106899138","LOC106899138"
"106899139","RFX5"
"106899140","PSMD4"
"106899141","VPS72"
"106899143","TMOD4"
"106899144","SCNM1"
"106899145","SEMA6C"
"106899142","LOC106899142"
"106899146","MLLT11"
"106899147","PRUNE"
"106899148","SETDB1"
"106899149","ARNT"
"106899150","CDC42SE1"
"106899151","LYSMD1"
"106899152","PSMB4"
"106899155","GABPB2"
"106899156","SELENBP1"
"106899154","TMEM116"
"106899157","ZNF687"
"106899158","PI4KB"
"106899159","POGZ"
"106899160","SELENBP1"
"106899162","SETDB1"
"106899163","PIP5K1A"
"106899161","TCTN2"
"106899164","MLLT11"
"106899165","FAM63A"
"106899166","GRINA"
"106899167","FZD2"
"106899168","MYO1D"
"106899169","LOC106899169"
"106899170","ITGA2B"
"106899171","GPATCH8"
"106899172","MMP17"
"106899173","PSMD11"
"106899174","SI"
"106899175","MARK2"
"106899176","PTK2B"
"106899177","LOC106899177"
"106899179","EPHX2"
"106899180","CHRNA2"
"106899181","CHRNA2"
"106899178","TBX6"
"106899182","DDX58"
"106899183","ITPRIPL1"
"106899184","METRN"
"106899185","FBXL16"
"106899186","TIA1"
"106899187","RCHY1"
"106899189","RBPMS"
"106899190","GSR"
"106899191","ALPK1"
"106899188","HPD"
"106899192","PARM1"
"106899193","TIFA"
"106899194","BTC"
"106899195","ANK2"
"106899197","WRN"
"106899196","B3GNT4"
"106899198","GTF2E2"
"106899199","SMIM18"
"106899200","PURG"
"106899201","AP1AR"
"106899202","CDKL2"
"106899204","PPP2CB"
"106899205","DCTN6"
"106899203","TMEM119"
"106899206","ZGRF1"
"106899207","LARP7"
"106899208","EIF4B"
"106899209","KRT18"
"106899210","MYH7"
"106899211","DMWD"
"106899212","SYMPK"
"106899214","GEMIN7"
"106899215","RELB"
"106899216","RELB"
"106899213","CCDC63"
"106899217","CLPTM1"
"106899218","PPP1R13L"
"106899219","NKPD1"
"106899220","PPP1R37"
"106899223","PHC2"
"106899222","TCTN1"
"106899224","TMEM269"
"106899225","CCDC23"
"106899226","TRIM62"
"106899227","ZNF362"
"106899229","CELA3B"
"106899228","VPS33A"
"106899230","DDX56"
"106899231","LOC106899231"
"106899232","LOC106899232"
"106899233","EDC3"
"106899234","FAM219B"
"106899235","SCAMP2"
"106899237","ULK3"
"106899238","CPLX3"
"106899239","CSK"
"106899236","SETD1B"
"106899240","MPI"
"106899241","cyp1a"
"106899242","cyp1a"
"106899243","CLK3"
"106899244","CACNA1F"
"106899245","KDM5C"
"106899247","LOC106899247"
"106899248","LOC106899248"
"106899246","MORN3"
"106899252","LOC106899252"
"106899253","LOC106899253"
"106899254","LOC106899254"
"106899255","LOC106899255"
"106899258","ASB13"
"106899260","LRGUK"
"106899257","P2RX7"
"106899261","EXOC4"
"106899262","UCN3"
"106899263","NET1"
"106899264","CALML3"
"106899265","GDI2"
"106899267","FAM208B"
"106899268","TUBAL3"
"106899266","DNAH10"
"106899269","SLC35B4"
"106899270","LOC106899270"
"106899271","TGM1"
"106899272","LUZP2"
"106899274","HUWE1"
"106899275","LOC106899275"
"106899273","TMEM132B"
"106899277","LOC106899277"
"106899278","TIRAP"
"106899279","HEPACAM"
"106899281","ST3GAL4"
"106899280","TMEM132C"
"106899282","DCPS"
"106899284","ETS1"
"106899285","FOXRED1"
"106899286","EI24"
"106899287","CHEK1"
"106899288","NRGN"
"106899289","ESAM"
"106899291","ROBO3"
"106899292","TMEM218"
"106899293","ETS1"
"106899290","EP400"
"106899294","SIAE"
"106899295","KIRREL3"
"106899297","FLI1"
"106899299","KCNJ5"
"106899300","KCNJ1"
"106899298","EP400"
"106899301","PKNOX2"
"106899303","PUS3"
"106899304","DDX25"
"106899305","RPUSD4"
"106899307","PANX3"
"106899306","EP400"
"106899309","SRPR"
"106899283","CLUH"
"106899311","ARHGAP32"
"106899312","RANBP1"
"106899313","SLC37A2"
"106899314","CCDC15"
"106899315","ROBO4"
"106899317","CDON"
"106899318","STT3A"
"106899316","LOC106899316"
"106899319","EI24"
"106899320","MSANTD2"
"106899321","BMP1"
"106899323","LOC106899323"
"106899324","LGI3"
"106899325","LGI3"
"106899322","GSTT1"
"106899326","REEP4"
"106899327","SFTPC"
"106899328","PPP5C"
"106899329","SNRPD2"
"106899330","STRN4"
"106899331","AP2S1"
"106899332","ARHGAP35"
"106899333","TBCB"
"106899334","POLR2I"
"106899335","WDR62"
"106899336","FKRP"
"106899337","THAP8"
"106899338","CALM3"
"106899339","CALM3"
"106899341","ACADM"
"106899343","DNMT1"
"106899344","PPAN"
"106899345","COL5A3"
"106899342","PATZ1"
"106899346","EIF3G"
"106899347","RDH8"
"106899348","S1PR2"
"106899349","TRIM15"
"106899350","ZNF692"
"106899351","LOC106899351"
"106899353","TRIM10"
"106899355","ACR"
"106899352","PIK3IP1"
"106899356","LOC106899356"
"106899357","LOC106899357"
"106899359","EYA1"
"106899360","LACTB2"
"106899361","PRDM14"
"106899362","XKR9"
"106899364","NCOA2"
"106899365","TRAM1"
"106899366","LOC106899366"
"106899363","SPPL3"
"106899367","ODF3"
"106899369","TLDC2"
"106899370","RBL1"
"106899371","NFS1"
"106899372","SLA2"
"106899375","ROMO1"
"106899374","GCN1L1"
"106899376","RBM12"
"106899377","CPNE1"
"106899378","CHD6"
"106899379","PHF20"
"106899381","asap1"
"106899382","st3gal8"
"106899380","RAB35"
"106899383","ERGIC3"
"106899384","RALGAPB"
"106899385","NDRG3"
"106899387","RBL1"
"106899388","SAMHD1"
"106899386","VSIG10"
"106899389","ARHGAP39"
"106899390","PIGU"
"106899391","FER1L4"
"106899392","BCKDHA"
"106899393","BCKDHA"
"106899395","ITIH3"
"106899396","THBS3"
"106899397","SSR2"
"106899394","SLC8B1"
"106899398","SHE"
"106899399","IL6R"
"106899400","DAP3"
"106899401","HORMAD1"
"106899403","LOC106899403"
"106899402","PLBD2"
"106899404","MCL1"
"106899405","EFCAB12"
"106899406","MSTO1"
"106899407","HCN3"
"106899408","CLK2"
"106899409","LOC106899409"
"106899410","MTX1"
"106899412","KRTCAP2"
"106899413","SLC50A1"
"106899414","EFNA3"
"106899411","LHX5"
"106899415","EFNA4"
"106899416","DCST1"
"106899417","DCST2"
"106899418","ZBTB7B"
"106899419","PBXIP1"
"106899420","pmvk"
"106899421","UBE2Q1"
"106899423","ATP8B2"
"106899424","AQP10"
"106899425","SMG5"
"106899422","TBX5"
"106899426","PAQR6"
"106899427","PMF1"
"106899428","RAB25"
"106899429","GPATCH4"
"106899430","APOA1BP"
"106899431","MEF2D"
"106899432","BCAN"
"106899434","NES"
"106899435","RRNAD1"
"106899436","LOC106899436"
"106899433","TBX3"
"106899437","SH2D2A"
"106899438","LOC106899438"
"106899439","INSRR"
"106899440","NTRK1"
"106899441","FLAD1"
"106899442","LOC106899442"
"106899443","IQGAP3"
"106899444","GBA"
"106899445","LOC106899445"
"106899446","SEMA4A"
"106899447","C1orf85"
"106899448","FAM189B"
"106899449","HDGF"
"106899450","HAX1"
"106899451","INSRR"
"106899452","EFNA1"
"106899453","RHBG"
"106899455","FDPS"
"106899456","HAPLN2"
"106899457","PAQR6"
"106899458","LAMTOR2"
"106899459","MRPL24"
"106899461","DPM3"
"106899462","TMEM79"
"106899463","ISG20L2"
"106899460","MIF"
"106899464","MEX3A"
"106899465","THBS3"
"106899466","GBA"
"106899467","SHC1"
"106899468","PYGO2"
"106899470","ADAR"
"106899469","PSMD9"
"106899471","CHRNB2"
"106899472","KCNN3"
"106899473","ASH1L"
"106899474","C1orf43"
"106899476","SLC5A1"
"106899477","GON4L"
"106899480","CLK2"
"106899481","GOLPH3L"
"106899479","DDT"
"106899482","ENSA"
"106899483","KIAA0907"
"106899484","SYT11"
"106899486","PRCC"
"106899485","DIABLO"
"106899487","UBAP2L"
"106899488","GGT1"
"106899490","RIT1"
"106899491","SLC25A44"
"106899492","UBQLN4"
"106899493","TRIM46"
"106899494","RUSC1"
"106899495","LMNA"
"106899496","ADAM15"
"106899498","CCT3"
"106899499","ACP5"
"106899501","PPFIA3"
"106899502","EFCC1"
"106899504","GP9"
"106899505","LOC106899505"
"106899506","RAB43"
"106899507","EFCC1"
"106899508","KIAA1257"
"106899509","KIAA1257"
"106899510","ACAD9"
"106899512","LOC106899512"
"106899514","LOC106899514"
"106899515","ITGAD"
"106899516","LOC106899516"
"106899517","LOC106899517"
"106899518","LOC106899518"
"106899519","LOC106899519"
"106899520","LOC106899520"
"106899523","TYK2"
"106899522","LRRC43"
"106899524","PFAS"
"106899525","ICAM5"
"106899526","ILVBL"
"106899527","ZBTB22"
"106899528","DAXX"
"106899529","TAPBPL"
"106899530","kmt2a"
"106899532","kmt2a"
"106899533","FAM160A2"
"106899534","AKT2"
"106899531","RBM19"
"106899535","NPR1"
"106899536","LOC106899536"
"106899537","LOC106899537"
"106899538","LOC106899538"
"106899539","LOC106899539"
"106899540","LOC106899540"
"106899542","LOC106899542"
"106899543","LOC106899543"
"106899544","LOC106899544"
"106899541","UPB1"
"106899545","LOC106899545"
"106899546","LOC106899546"
"106899547","LOC106899547"
"106899548","LOC106899548"
"106899549","LOC106899549"
"106899550","LOC106899550"
"106899551","S100A2"
"106899553","LOC106899553"
"106899555","S100A9"
"106899552","TMEM233"
"106899556","LOC106899556"
"106899557","S100A16"
"106899558","LOC106899558"
"106899559","LOC106899559"
"106899560","LOC106899560"
"106899561","LOC106899561"
"106899562","LOC106899562"
"106899563","S100A14"
"106899564","LOC106899564"
"106899566","LOC106899566"
"106899567","LOC106899567"
"106899570","LOC106899570"
"106899571","LOC106899571"
"106899568","COX6A1"
"106899572","LOC106899572"
"106899573","LOC106899573"
"106899574","LOC106899574"
"106899575","LOC106899575"
"106899576","LOC106899576"
"106899577","LOC106899577"
"106899578","LOC106899578"
"106899580","LOC106899580"
"106899579","LRRC75B"
"106899581","LOC106899581"
"106899582","LOC106899582"
"106899583","LOC106899583"
"106899584","LOC106899584"
"106899585","LOC106899585"
"106899586","LOC106899586"
"106899587","LOC106899587"
"106899589","LOC106899589"
"106899590","LOC106899590"
"106899591","LOC106899591"
"106899588","WDR66"
"106899592","LOC106899592"
"106899593","CHTOP"
"106899594","S100A1"
"106899595","S100A13"
"106899597","LOC106899597"
"106899598","LOC106899598"
"106899599","LOC106899599"
"106899596","FAM109A"
"106899600","LOC106899600"
"106899601","LOC106899601"
"106899602","ILF2"
"106899603","SNAPIN"
"106899604","LOC106899604"
"106899605","TACO1"
"106899607","KAT8"
"106899608","TBRG1"
"106899609","LOC106899609"
"106899610","SPP1"
"106899611","IBSP"
"106899613","ABCG2"
"106899614","LOC106899614"
"106899615","SPARCL1"
"106899612","LOC106899612"
"106899616","PKD2"
"106899617","PPP2R1A"
"106899619","MAG"
"106899621","LOC106899621"
"106899624","FLNC"
"106899625","FARSA"
"106899626","CALR"
"106899623","LOC106899623"
"106899627","LOC106899627"
"106899628","SYCE2"
"106899629","GCDH"
"106899630","GCDH"
"106899631","SYCE2"
"106899633","EVI5L"
"106899635","PRF1"
"106899636","MCAT"
"106899637","TSPO"
"106899640","TTLL12"
"106899641","PACSIN2"
"106899639","PIWIL1"
"106899642","TTLL1"
"106899643","TPP1"
"106899644","TPP1"
"106899645","TPP1"
"106899646","ILK"
"106899647","LOC106899647"
"106899648","ARFIP2"
"106899649","DCHS1"
"106899650","LCMT2"
"106899652","APEX1"
"106899653","LOC106899653"
"106899654","LOC106899654"
"106899655","LOC106899655"
"106899656","LOC106899656"
"106899657","LOC106899657"
"106899658","LOC106899658"
"106899660","LOC106899660"
"106899661","LOC106899661"
"106899659","NAA25"
"106899663","RHOG"
"106899664","CHRDL2"
"106899665","GRIN2D"
"106899666","CELSR2"
"106899667","LOC106899667"
"106899668","LOC106899668"
"106899670","LOC106899670"
"106899669","SDSL"
"106899678","XAB2"
"106899679","TECR"
"106899681","GIPC1"
"106899682","TRAPPC5"
"106899683","DNAJB1"
"106899680","CCDC60"
"106899684","DPYSL5"
"106899685","DNMT3A"
"106899686","ASXL2"
"106899687","DTNB"
"106899688","KIF3C"
"106899690","PDE1B"
"106899691","AP3B2"
"106899692","B2M"
"106899694","KIAA0101"
"106899695","RBPMS2"
"106899696","DUOX2"
"106899693","SELPLG"
"106899697","DUOXA1"
