Sample_ID,Filename,Species,Dev_stage,Sex,Age,Phenotype,Collected_by,Collection_date,Biomaterial_provider,Geographic_location,Ecotype,Body_mass,Testes_mass,Bird_ID,Gonadosomatic_index,Tissue,Tissue_complete,Sample_Type,Concentration,Volume,Flow_cell,Seq_provider,Type,Lib_prep,Lib_kit,Seq_prep,Seq_kit,Lib_size,RIN
s1340_I_RAP_03,s1340_I_RAP_03_R1.gz,Calidris pugnax,Adult,Male,1,Independent,Jasmine L. Loveland,6/16/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,176.4,2.42,1340,1.37,Rap,Raphe,Total RNA,70,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),56843543,7.4
s1340_I_RAP_03,s1340_I_RAP_03_R2.gz,Calidris pugnax,Adult,Male,1,Independent,Jasmine L. Loveland,6/16/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,176.4,2.42,1340,1.37,Rap,Raphe,Total RNA,70,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),56843543,7.4
s1340_I_TNA_03,s1340_I_TNA_03_R2.gz,Calidris pugnax,Adult,Male,1,Independent,Jasmine L. Loveland,6/16/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,176.4,2.42,1340,1.37,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Total RNA,117,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),40890878,7.2
s1340_I_TNA_03,s1340_I_TNA_03_R1.gz,Calidris pugnax,Adult,Male,1,Independent,Jasmine L. Loveland,6/16/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,176.4,2.42,1340,1.37,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Total RNA,117,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),40890878,7.2
s1340_I_VTA_03,s1340_I_VTA_03_R1.gz,Calidris pugnax,Adult,Male,1,Independent,Jasmine L. Loveland,6/16/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,176.4,2.42,1340,1.37,VTA+SN,Ventral tegmental area and substantia nigra,Total RNA,80,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),51366602,7.3
s1340_I_VTA_03,s1340_I_VTA_03_R2.gz,Calidris pugnax,Adult,Male,1,Independent,Jasmine L. Loveland,6/16/2017,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,176.4,2.42,1340,1.37,VTA+SN,Ventral tegmental area and substantia nigra,Total RNA,80,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),51366602,7.3
s1633_S_ADR_01,s1633_S_ADR_01_R2.gz,Calidris pugnax,Adult,Male,7,Satellite,Jasmine L. Loveland,6/8/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,168.75,2.95,1633,1.75,Adr,Adrenal glands,Total RNA,44.5,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),60290321,7.5
s1633_S_ADR_01,s1633_S_ADR_01_R1.gz,Calidris pugnax,Adult,Male,7,Satellite,Jasmine L. Loveland,6/8/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,168.75,2.95,1633,1.75,Adr,Adrenal glands,Total RNA,44.5,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),60290321,7.5
s1633_S_GON_01,s1633_S_GON_01_R1.gz,Calidris pugnax,Adult,Male,7,Satellite,Jasmine L. Loveland,6/8/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,168.75,2.95,1633,1.75,Gon,Male gonads (testes),Total RNA,54.5,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),47570949,NA
s1633_S_GON_01,s1633_S_GON_01_R2.gz,Calidris pugnax,Adult,Male,7,Satellite,Jasmine L. Loveland,6/8/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,168.75,2.95,1633,1.75,Gon,Male gonads (testes),Total RNA,54.5,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),47570949,NA
s1633_S_HYP_02,s1633_S_HYP_02_R1.gz,Calidris pugnax,Adult,Male,7,Satellite,Jasmine L. Loveland,6/8/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,168.75,2.95,1633,1.75,Hyp,Hypothalamus,Total RNA,102,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),56051174,7.7
s1633_S_HYP_02,s1633_S_HYP_02_R2.gz,Calidris pugnax,Adult,Male,7,Satellite,Jasmine L. Loveland,6/8/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,168.75,2.95,1633,1.75,Hyp,Hypothalamus,Total RNA,102,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),56051174,7.7
s1633_S_LS_02,s1633_S_LS_02_R1.gz,Calidris pugnax,Adult,Male,7,Satellite,Jasmine L. Loveland,6/8/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,168.75,2.95,1633,1.75,LS,Lateral septum,Total RNA,92,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),41298376,7.8
s1633_S_LS_02,s1633_S_LS_02_R2.gz,Calidris pugnax,Adult,Male,7,Satellite,Jasmine L. Loveland,6/8/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,168.75,2.95,1633,1.75,LS,Lateral septum,Total RNA,92,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),41298376,7.8
s1633_S_PIT_01,s1633_S_PIT_01_R1.gz,Calidris pugnax,Adult,Male,7,Satellite,Jasmine L. Loveland,6/8/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,168.75,2.95,1633,1.75,Pit,Pituitary gland,Total RNA,58.5,20,H2FYWDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),55292069,10
s1633_S_PIT_01,s1633_S_PIT_01_R2.gz,Calidris pugnax,Adult,Male,7,Satellite,Jasmine L. Loveland,6/8/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,168.75,2.95,1633,1.75,Pit,Pituitary gland,Total RNA,58.5,20,H2FYWDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),55292069,10
s1633_S_POA_03,s1633_S_POA_03_R1.gz,Calidris pugnax,Adult,Male,7,Satellite,Jasmine L. Loveland,6/8/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,168.75,2.95,1633,1.75,POM,Medial preoptic area,Total RNA,88,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),64308724,7.7
s1633_S_POA_03,s1633_S_POA_03_R2.gz,Calidris pugnax,Adult,Male,7,Satellite,Jasmine L. Loveland,6/8/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,168.75,2.95,1633,1.75,POM,Medial preoptic area,Total RNA,88,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),64308724,7.7
s1633_S_RAP_03,s1633_S_RAP_03_R1.gz,Calidris pugnax,Adult,Male,7,Satellite,Jasmine L. Loveland,6/8/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,168.75,2.95,1633,1.75,Rap,Raphe,Total RNA,40,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),66333038,8
s1633_S_RAP_03,s1633_S_RAP_03_R2.gz,Calidris pugnax,Adult,Male,7,Satellite,Jasmine L. Loveland,6/8/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,168.75,2.95,1633,1.75,Rap,Raphe,Total RNA,40,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),66333038,8
s1633_S_TNA_03,s1633_S_TNA_03_R2.gz,Calidris pugnax,Adult,Male,7,Satellite,Jasmine L. Loveland,6/8/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,168.75,2.95,1633,1.75,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Total RNA,100,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),50154198,7.6
s1633_S_TNA_03,s1633_S_TNA_03_R1.gz,Calidris pugnax,Adult,Male,7,Satellite,Jasmine L. Loveland,6/8/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,168.75,2.95,1633,1.75,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Total RNA,100,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),50154198,7.6
s1633_S_VTA_03,s1633_S_VTA_03_R1.gz,Calidris pugnax,Adult,Male,7,Satellite,Jasmine L. Loveland,6/8/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,168.75,2.95,1633,1.75,VTA+SN,Ventral tegmental area and substantia nigra,Total RNA,68,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),49897805,8
s1633_S_VTA_03,s1633_S_VTA_03_R2.gz,Calidris pugnax,Adult,Male,7,Satellite,Jasmine L. Loveland,6/8/2019,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,168.75,2.95,1633,1.75,VTA+SN,Ventral tegmental area and substantia nigra,Total RNA,68,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),49897805,8
s1639_F_ADR_02,s1639_F_ADR_02_R2.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Adr,Adrenal glands,Total RNA,55.6,40,HN35CDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),51186005,8.1
s1639_F_ADR_02,s1639_F_ADR_02_R1.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Adr,Adrenal glands,Total RNA,55.6,40,HN35CDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),51186005,8.1
s1639_F_BLO_01,s1639_F_BLO_01_R1.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Blo,Blood,Total RNA,123.2,25,HN35WDSX11,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),55519020,6.1
s1639_F_BLO_01,s1639_F_BLO_01_R2.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Blo,Blood,Total RNA,123.2,25,HN35WDSX12,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),55519020,6.1
s1639_F_GON_01,s1639_F_GON_01_R1.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Gon,Male gonads (testes),Total RNA,37.5,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),63068391,NA
s1639_F_GON_01,s1639_F_GON_01_R2.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Gon,Male gonads (testes),Total RNA,37.5,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),63068391,NA
s1639_F_HYP_02,s1639_F_HYP_02_R1.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Hyp,Hypothalamus,Total RNA,90,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),55112863,NA
s1639_F_HYP_02,s1639_F_HYP_02_R2.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Hyp,Hypothalamus,Total RNA,90,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),55112863,NA
s1639_F_LIV_01,s1639_F_LIV_01_R1.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Liv,Liver,Total RNA,67,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),69839784,NA
s1639_F_LIV_01,s1639_F_LIV_01_R2.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Liv,Liver,Total RNA,67,20,HN57VDSX2,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),69839784,NA
s1639_F_LS_02,s1639_F_LS_02_R1.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,LS,Lateral septum,Total RNA,94,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),44811826,NA
s1639_F_LS_02,s1639_F_LS_02_R2.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,LS,Lateral septum,Total RNA,94,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),44811826,NA
s1639_F_NC_02,s1639_F_NC_02_R1.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,NC,Caudal nidopallium,Total RNA,88,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),40171391,NA
s1639_F_NC_02,s1639_F_NC_02_R2.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,NC,Caudal nidopallium,Total RNA,88,10,H2GFHDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),40171391,NA
s1639_F_PIT_01,s1639_F_PIT_01_R1.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Pit,Pituitary gland,Total RNA,64.5,20,H2FYWDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),53482333,NA
s1639_F_PIT_01,s1639_F_PIT_01_R2.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Pit,Pituitary gland,Total RNA,64.5,20,H2FYWDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),53482333,NA
s1639_F_POA_03,s1639_F_POA_03_R1.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,POM,Medial preoptic area,Total RNA,96,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),59496779,NA
s1639_F_POA_03,s1639_F_POA_03_R2.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,POM,Medial preoptic area,Total RNA,96,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),59496779,NA
s1639_F_RAP_03,s1639_F_RAP_03_R1.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Rap,Raphe,Total RNA,59,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),54660337,NA
s1639_F_RAP_03,s1639_F_RAP_03_R2.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,Rap,Raphe,Total RNA,59,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),54660337,NA
s1639_F_TNA_03,s1639_F_TNA_03_R1.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Total RNA,90,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),42709382,NA
s1639_F_TNA_03,s1639_F_TNA_03_R2.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,A+TnA,Nucleus taeniae of the amygdala and arcopallium,Total RNA,90,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),42709382,NA
s1639_F_VTA_03,s1639_F_VTA_03_R1.gz,Calidris pugnax,Adult,Male,6,Faeder,Jasmine L. Loveland,6/14/2018,Max Planck Institute for Biological Intelligence (MPI-BI),Germany: Seewiesen,Captive population,129.62,3.28,1639,2.53,VTA+SN,Ventral tegmental area and substantia nigra,Total RNA,80,10,H2GFCDSX3,DRESDEN-concept Genome Center (DcGC),Illumina Multiplexing,Illumina RNA - mRNA Library Prep (RNA-Seq),NEBNext Ultra II RNA,mRNA enrichment by poly-dT pull down,NEBNext Poly(A),45973458,NA
