Entrez_ID,Gene_Symbol,Gene_Description,Synonyms,Gene_type,Scientific_name,Common_name,Tax_ID,Transcripts,Genomic_coordinates,Orientation,Proteins,Ensembl_Gene_ID
106884719,GPR139,G protein-coupled receptor 139,,protein-coding,Calidris pugnax,ruff,198806,"XM_014936250.1,XR_001411272.1",NW_015090794.1: 5330744-5346880,plus,XP_014791736.1,ENSCPUG00000016742
106887852,GPR141,G protein-coupled receptor 141,,protein-coding,Calidris pugnax,ruff,198806,"XM_014941620.1,XM_014941627.1",NW_015090772.1: 2795688-2813130,minus,"XP_014797106.1,XP_014797113.1",
106896513,GPR142,G protein-coupled receptor 142,,protein-coding,Calidris pugnax,ruff,198806,XM_014956585.1,NW_015091046.1: 373051-374016,plus,XP_014812071.1,
106898775,GPR143,G protein-coupled receptor 143,,protein-coding,Calidris pugnax,ruff,198806,XM_014960216.1,NW_015091257.1: 9164049-9177348,minus,XP_014815702.1,ENSCPUG00000007250
106890430,GPR146,G protein-coupled receptor 146,,protein-coding,Calidris pugnax,ruff,198806,"XM_014946239.1,XM_014946240.1,XM_014946241.1,XM_014946242.1,XM_014946243.1,XM_014946244.1,XM_014946245.1,XM_014946247.1",NW_015090876.1: 2541645-2588831,minus,"XP_014801725.1,XP_014801726.1,XP_014801727.1,XP_014801728.1,XP_014801729.1,XP_014801730.1,XP_014801731.1,XP_014801733.1",ENSCPUG00000004860
106887792,GPR148,G protein-coupled receptor 148,,protein-coding,Calidris pugnax,ruff,198806,XM_014941526.1,NW_015090834.1: 172772-173830,minus,XP_014797012.1,ENSCPUG00000018330
106890201,GPR149,G protein-coupled receptor 149,,protein-coding,Calidris pugnax,ruff,198806,XM_014945833.1,NW_015090872.1: 2826713-2856405,plus,XP_014801319.1,ENSCPUG00000016528
106896850,GPR15,G protein-coupled receptor 15,,protein-coding,Calidris pugnax,ruff,198806,XM_014957114.1,NW_015091072.1: 6664832-6667485,plus,XP_014812600.1,
106891921,GPR152,G protein-coupled receptor 152,,protein-coding,Calidris pugnax,ruff,198806,XM_014948750.1,NW_015090901.1: 2552611-2553825,minus,XP_014804236.1,
106895272,GPR155,G protein-coupled receptor 155,,protein-coding,Calidris pugnax,ruff,198806,"XM_014954602.1,XM_014954603.1,XM_014954604.1,XM_014954605.1",NW_015090990.1: 9556804-9586582,minus,"XP_014810088.1,XP_014810089.1,XP_014810090.1,XP_014810091.1",ENSCPUG00000004787
106896853,GPR156,G protein-coupled receptor 156,,protein-coding,Calidris pugnax,ruff,198806,"XM_014957118.1,XM_014957119.1",NW_015091072.1: 2974717-2990604,plus,"XP_014812604.1,XP_014812605.1",ENSCPUG00000006534
106887774,GPR157,G protein-coupled receptor 157,,protein-coding,Calidris pugnax,ruff,198806,"XM_014941500.1,XM_014941501.1,XR_001411961.1",NW_015090833.1: 2039469-2052704,minus,"XP_014796986.1,XP_014796987.1",ENSCPUG00000013275
106890568,GPR158,G protein-coupled receptor 158,,protein-coding,Calidris pugnax,ruff,198806,"XM_014946480.1,XM_014946489.1",NW_015090775.1: 439666-644168,minus,"XP_014801966.1,XP_014801975.1",ENSCPUG00000009861
106886118,GPR160,G protein-coupled receptor 160,,protein-coding,Calidris pugnax,ruff,198806,XM_014938793.1,NW_015090811.1: 1914068-1917176,plus,XP_014794279.1,ENSCPUG00000009539
106891123,GPR161,G protein-coupled receptor 161,,protein-coding,Calidris pugnax,ruff,198806,"XM_014947432.1,XM_014947433.1,XM_014947434.1,XM_014947435.1,XM_014947436.1,XM_014947437.1",NW_015090885.1: 14770859-14784904,minus,"XP_014802918.1,XP_014802919.1,XP_014802920.1,XP_014802921.1,XP_014802922.1,XP_014802923.1",ENSCPUG00000004943
106896946,GPR162,G protein-coupled receptor 162,,protein-coding,Calidris pugnax,ruff,198806,XM_014957286.1,NW_015091072.1: 308586-313239,minus,XP_014812772.1,ENSCPUG00000005835
106893863,GPR17,G protein-coupled receptor 17,,protein-coding,Calidris pugnax,ruff,198806,XM_014952124.1,NW_015090956.1: 584661-591951,plus,XP_014807610.1,ENSCPUG00000018855
106890248,GPR171,G protein-coupled receptor 171,,protein-coding,Calidris pugnax,ruff,198806,"XM_014945918.1,XM_014945919.1",NW_015090872.1: 3553082-3573643,plus,"XP_014801404.1,XP_014801405.1",ENSCPUG00000016765
106895543,GPR174,G protein-coupled receptor 174,,protein-coding,Calidris pugnax,ruff,198806,"XM_014954979.1,XM_014954980.1",NW_015090995.1: 1423903-1434215,minus,"XP_014810465.1,XP_014810466.1",
106887847,GPR176,G protein-coupled receptor 176,,protein-coding,Calidris pugnax,ruff,198806,XM_014941611.1,NW_015090839.1: 14977611-15018783,minus,XP_014797097.1,ENSCPUG00000007521
106897937,GPR179,G protein-coupled receptor 179,,protein-coding,Calidris pugnax,ruff,198806,XM_014958937.1,NW_015091148.1: 1526577-1547748,minus,XP_014814423.1,
106889301,GPR18,G protein-coupled receptor 18,,protein-coding,Calidris pugnax,ruff,198806,XM_014944195.1,NW_015090859.1: 9059802-9064775,plus,XP_014799681.1,ENSCPUG00000010378
106895960,GPR180,G protein-coupled receptor 180,,protein-coding,Calidris pugnax,ruff,198806,XM_014955640.1,NW_015091009.1: 2185-24388,plus,XP_014811126.1,ENSCPUG00000016623
106898237,GPR182,G protein-coupled receptor 182,,protein-coding,Calidris pugnax,ruff,198806,XM_014959366.1,NW_015091166.1: 110684-112560,plus,XP_014814852.1,
106902088,GPR20,G protein-coupled receptor 20,,protein-coding,Calidris pugnax,ruff,198806,"XM_014965265.1,XM_014965267.1,XM_014965268.1,XM_014965269.1",NW_015094509.1: 27747940-27773890,minus,"XP_014820751.1,XP_014820753.1,XP_014820754.1,XP_014820755.1",ENSCPUG00000010086
106888581,GPR21,G protein-coupled receptor 21,,protein-coding,Calidris pugnax,ruff,198806,XM_014942911.1,NW_015090846.1: 5189325-5199652,plus,XP_014798397.1,
106901181,GPR22,G protein-coupled receptor 22,,protein-coding,Calidris pugnax,ruff,198806,"XM_014963555.1,XM_014963557.1,XM_014963558.1",NW_015094506.1: 43810893-43817216,minus,"XP_014819041.1,XP_014819043.1,XP_014819044.1",ENSCPUG00000013784
106889789,GPR26,G protein-coupled receptor 26,,protein-coding,Calidris pugnax,ruff,198806,XM_014945203.1,NW_015090865.1: 3652662-3671606,plus,XP_014800689.1,ENSCPUG00000019491
106890649,GPR27,G protein-coupled receptor 27,,protein-coding,Calidris pugnax,ruff,198806,XM_014946605.1,NW_015090880.1: 4965906-4968133,minus,XP_014802091.1,
106891859,GPR3,G protein-coupled receptor 3,,protein-coding,Calidris pugnax,ruff,198806,XM_014948669.1,NW_015090900.1: 1631822-1632875,plus,XP_014804155.1,ENSCPUG00000016343
106885711,GPR34,G protein-coupled receptor 34,,protein-coding,Calidris pugnax,ruff,198806,XM_014938121.1,NW_015090805.1: 614302-617720,plus,XP_014793607.1,ENSCPUG00000011643
106902627,GPR35,G protein-coupled receptor 35,,protein-coding,Calidris pugnax,ruff,198806,XM_014966269.1,NW_015090785.1: 1207741-1210497,plus,XP_014821755.1,
106901025,GPR37,G protein-coupled receptor 37,,protein-coding,Calidris pugnax,ruff,198806,XM_014963351.1,NW_015094506.1: 35869010-35882687,minus,XP_014818837.1,
106890480,GPR37L1,G protein-coupled receptor 37 like 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014946339.1,NW_015090877.1: 208081-213942,plus,XP_014801825.1,ENSCPUG00000017331
106887544,GPR39,G protein-coupled receptor 39,,protein-coding,Calidris pugnax,ruff,198806,XM_014941135.1,NW_015090831.1: 6791134-6792525,minus,XP_014796621.1,
106895444,GPR50,G protein-coupled receptor 50,,protein-coding,Calidris pugnax,ruff,198806,XM_014954869.1,NW_015090995.1: 7601443-7644390,plus,XP_014810355.1,ENSCPUG00000001363
106891512,GPR52,G protein-coupled receptor 52,,protein-coding,Calidris pugnax,ruff,198806,"XM_014948107.1,XM_014948116.1,XM_014948124.1",NW_015090776.1: 241367-245162,minus,"XP_014803593.1,XP_014803602.1,XP_014803610.1",
106902623,GPR55,G protein-coupled receptor 55,,protein-coding,Calidris pugnax,ruff,198806,XM_014966268.1,NW_015090785.1: 1236989-1244915,plus,XP_014821754.1,
106901626,GPR6,G protein-coupled receptor 6,,protein-coding,Calidris pugnax,ruff,198806,XM_014964487.1,NW_015094507.1: 8148471-8149963,minus,XP_014819973.1,
106895410,GPR61,G protein-coupled receptor 61,,protein-coding,Calidris pugnax,ruff,198806,XM_014954825.1,NW_015090993.1: 42318-43734,plus,XP_014810311.1,ENSCPUG00000017496
106898312,GPR62,G protein-coupled receptor 62,,protein-coding,Calidris pugnax,ruff,198806,"XM_014959482.1,XM_014959483.1",NW_015091179.1: 427077-430365,plus,"XP_014814968.1,XP_014814969.1",ENSCPUG00000004507
106901789,GPR63,G protein-coupled receptor 63,,protein-coding,Calidris pugnax,ruff,198806,XM_014964777.1,NW_015094507.1: 14217279-14228029,plus,XP_014820263.1,
106890899,GPR65,G protein-coupled receptor 65,,protein-coding,Calidris pugnax,ruff,198806,"XM_014947002.1,XM_014947003.1",NW_015090883.1: 3177964-3184639,minus,"XP_014802488.1,XP_014802489.1",ENSCPUG00000002839
106890934,GPR68,G protein-coupled receptor 68,,protein-coding,Calidris pugnax,ruff,198806,XM_014947067.1,NW_015090883.1: 1639106-1654734,plus,XP_014802553.1,
106900363,GPR75,G protein-coupled receptor 75,,protein-coding,Calidris pugnax,ruff,198806,XM_014962390.1,NW_015092359.1: 6427376-6430778,minus,XP_014817876.1,ENSCPUG00000005235
106902847,GPR78,G protein-coupled receptor 78,,protein-coding,Calidris pugnax,ruff,198806,XM_014966665.1,NW_015090793.1: 4340749-4348443,plus,XP_014822151.1,ENSCPUG00000003178
106885712,GPR82,G protein-coupled receptor 82,,protein-coding,Calidris pugnax,ruff,198806,XM_014938122.1,NW_015090805.1: 628077-630872,plus,XP_014793608.1,ENSCPUG00000011644
106897572,GPR83,G protein-coupled receptor 83,,protein-coding,Calidris pugnax,ruff,198806,XM_014958272.1,NW_015091118.1: 5082590-5088456,minus,XP_014813758.1,ENSCPUG00000004047
106901506,GPR85,G protein-coupled receptor 85,,protein-coding,Calidris pugnax,ruff,198806,XM_014964314.1,NW_015094506.1: 30551164-30555752,minus,XP_014819800.1,ENSCPUG00000008481
106890249,GPR87,G protein-coupled receptor 87,,protein-coding,Calidris pugnax,ruff,198806,"XM_014945920.1,XM_014945922.1",NW_015090872.1: 3522456-3537890,plus,"XP_014801406.1,XP_014801408.1",ENSCPUG00000016763
106886234,GPR88,G protein-coupled receptor 88,,protein-coding,Calidris pugnax,ruff,198806,XM_014938965.1,NW_015090812.1: 19549899-19576461,minus,XP_014794451.1,
106891105,GPR89B,G protein-coupled receptor 89B,,protein-coding,Calidris pugnax,ruff,198806,XM_014947401.1,NW_015090885.1: 5731797-5751968,minus,XP_014802887.1,ENSCPUG00000003946
106884874,GPRC5B,G protein-coupled receptor class C group 5 member B,,protein-coding,Calidris pugnax,ruff,198806,"XM_014936610.1,XM_014936611.1",NW_015090794.1: 5407839-5426907,plus,"XP_014792096.1,XP_014792097.1",ENSCPUG00000016744
106896521,GPRC5C,G protein-coupled receptor class C group 5 member C,,protein-coding,Calidris pugnax,ruff,198806,XM_014956595.1,NW_015091046.1: 380799-389653,plus,XP_014812081.1,ENSCPUG00000014575
106901629,GPRC6A,G protein-coupled receptor class C group 6 member A,,protein-coding,Calidris pugnax,ruff,198806,"XM_014964492.1,XM_014964493.1",NW_015094507.1: 5021582-5034951,plus,"XP_014819978.1,XP_014819979.1",ENSCPUG00000009005
106891300,GPRIN1,G protein regulated inducer of neurite outgrowth 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014947751.1,NW_015090893.1: 9213833-9220606,plus,XP_014803237.1,
106887044,GPRIN2,G protein regulated inducer of neurite outgrowth 2,,protein-coding,Calidris pugnax,ruff,198806,"XM_014940393.1,XM_014940394.1,XM_014940395.1",NW_015090828.1: 2560568-2592772,minus,"XP_014795879.1,XP_014795880.1,XP_014795881.1",ENSCPUG00000011129
106889720,GPRIN3,GPRIN family member 3,,protein-coding,Calidris pugnax,ruff,198806,"XM_014945044.1,XM_014945053.1,XM_014945062.1,XM_014945073.1",NW_015090774.1: 8734042-8769143,minus,"XP_014800530.1,XP_014800539.1,XP_014800548.1,XP_014800559.1",ENSCPUG00000009839
106894597,GPS1,G protein pathway suppressor 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014953346.1,NW_015090778.1: 1535415-1544351,minus,XP_014808832.1,ENSCPUG00000000775
106888602,GPSM1,G protein signaling modulator 1,,protein-coding,Calidris pugnax,ruff,198806,"XM_014942943.1,XM_014942944.1,XM_014942945.1",NW_015090846.1: 3931991-4010686,minus,"XP_014798429.1,XP_014798430.1,XP_014798431.1",ENSCPUG00000014833
106888904,GPSM2,G protein signaling modulator 2,,protein-coding,Calidris pugnax,ruff,198806,"XM_014943436.1,XM_014943437.1,XM_014943438.1,XM_014943439.1",NW_015090852.1: 8424403-8444052,minus,"XP_014798922.1,XP_014798923.1,XP_014798924.1,XP_014798925.1",ENSCPUG00000001522
106888220,GPT2,glutamic--pyruvic transaminase 2,,protein-coding,Calidris pugnax,ruff,198806,XM_014942251.1,NW_015090842.1: 14111009-14127261,plus,XP_014797737.1,ENSCPUG00000011078
106898283,GPX1,glutathione peroxidase 1,,protein-coding,Calidris pugnax,ruff,198806,"XM_014959433.1,XM_014959436.1,XM_014959437.1",NW_015091179.1: 109517-112003,minus,"XP_014814919.1,XP_014814922.1,XP_014814923.1",
106891966,GPX2,glutathione peroxidase 2,,protein-coding,Calidris pugnax,ruff,198806,XM_014948813.1,NW_015090901.1: 3363803-3364942,plus,XP_014804299.1,
106891341,GPX3,glutathione peroxidase 3,,protein-coding,Calidris pugnax,ruff,198806,XM_014947792.1,NW_015090893.1: 12571162-12574324,minus,XP_014803278.1,
106897743,GPX4,glutathione peroxidase 4,,protein-coding,Calidris pugnax,ruff,198806,XM_014958564.1,NW_015091137.1: 274421-276710,minus,XP_014814050.1,
106886183,GPX7,glutathione peroxidase 7,,protein-coding,Calidris pugnax,ruff,198806,XM_014938911.1,NW_015090812.1: 4728798-4740961,minus,XP_014794397.1,
106901857,GPX8,glutathione peroxidase 8 (putative),,protein-coding,Calidris pugnax,ruff,198806,"XM_014964874.1,XM_014964876.1",NW_015094508.1: 11302267-11306707,minus,"XP_014820360.1,XP_014820362.1",ENSCPUG00000015130
106886769,GRAMD1B,GRAM domain containing 1B,,protein-coding,Calidris pugnax,ruff,198806,"XM_014939963.1,XM_014939964.1,XM_014939965.1,XM_014939966.1,XM_014939967.1,XM_014939968.1,XM_014939969.1,XM_014939970.1,XM_014939971.1,XM_014939972.1",NW_015090823.1: 2105310-2215544,plus,"XP_014795449.1,XP_014795450.1,XP_014795451.1,XP_014795452.1,XP_014795453.1,XP_014795454.1,XP_014795455.1,XP_014795456.1,XP_014795457.1,XP_014795458.1",ENSCPUG00000014068
106896869,GRAMD1C,GRAM domain containing 1C,,protein-coding,Calidris pugnax,ruff,198806,"XM_014957136.1,XM_014957137.1,XM_014957138.1,XM_014957139.1,XR_001413680.1,XR_001413681.1,XR_001413682.1",NW_015091072.1: 6546895-6610969,minus,"XP_014812622.1,XP_014812623.1,XP_014812624.1,XP_014812625.1",ENSCPUG00000007132
106898505,GRAMD2A,GRAM domain containing 2A,GRAMD2,protein-coding,Calidris pugnax,ruff,198806,"XM_014959785.1,XM_014959786.1",NW_015091208.1: 48779-64637,plus,"XP_014815271.1,XP_014815272.1",ENSCPUG00000012802
106888387,GRAMD2B,GRAM domain containing 2B,GRAMD3,protein-coding,Calidris pugnax,ruff,198806,"XM_014942592.1,XM_014942601.1,XM_014942607.1",NW_015090773.1: 838101-882258,minus,"XP_014798078.1,XP_014798087.1,XP_014798093.1",ENSCPUG00000003251
106901258,GRAMD4,GRAM domain containing 4,,protein-coding,Calidris pugnax,ruff,198806,"XM_014963752.1,XR_001414293.1,XR_001414294.1",NW_015094506.1: 42308525-42390794,minus,XP_014819238.1,ENSCPUG00000013225
106884731,GRAP,GRB2 related adaptor protein,,protein-coding,Calidris pugnax,ruff,198806,"XM_014936265.1,XM_014936266.1",NW_015090794.1: 1487435-1493073,minus,"XP_014791751.1,XP_014791752.1",ENSCPUG00000010716
106901109,GRAP2,GRB2 related adaptor protein 2,,protein-coding,Calidris pugnax,ruff,198806,"XM_014963470.1,XM_014963471.1,XM_014963472.1",NW_015094506.1: 4461835-4535919,plus,"XP_014818956.1,XP_014818957.1,XP_014818958.1",ENSCPUG00000015516
106887464,GRB10,growth factor receptor bound protein 10,,protein-coding,Calidris pugnax,ruff,198806,XM_014940998.1,NW_015090830.1: 42-27670,plus,XP_014796484.1,ENSCPUG00000015259
106895095,GRB14,growth factor receptor bound protein 14,,protein-coding,Calidris pugnax,ruff,198806,"XM_014954216.1,XM_014954217.1,XM_014954218.1",NW_015090990.1: 5766835-5815060,minus,"XP_014809702.1,XP_014809703.1,XP_014809704.1",
106893266,GRB2,growth factor receptor bound protein 2,,protein-coding,Calidris pugnax,ruff,198806,XM_014951107.1,NW_015090778.1: 4928075-4983922,minus,XP_014806593.1,ENSCPUG00000002594
106897326,GRB7,growth factor receptor bound protein 7,,protein-coding,Calidris pugnax,ruff,198806,XM_014957910.1,NW_015091098.1: 198833-202753,minus,XP_014813396.1,
106896639,GREB1,growth regulating estrogen receptor binding 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014956757.1,NW_015091064.1: 5440984-5527849,plus,XP_014812243.1,ENSCPUG00000004349
106886061,GREB1L,GREB1 like retinoic acid receptor coactivator,,protein-coding,Calidris pugnax,ruff,198806,"XM_014938710.1,XM_014938711.1,XM_014938712.1,XM_014938713.1",NW_015090810.1: 22440139-22600307,plus,"XP_014794196.1,XP_014794197.1,XP_014794198.1,XP_014794199.1",ENSCPUG00000008910
106887997,GREM1,"gremlin 1, DAN family BMP antagonist",,protein-coding,Calidris pugnax,ruff,198806,XM_014941910.1,NW_015090839.1: 13791074-13801893,plus,XP_014797396.1,ENSCPUG00000004002
106892961,GREM2,"gremlin 2, DAN family BMP antagonist",,protein-coding,Calidris pugnax,ruff,198806,"XM_014950539.1,XM_014950541.1",NW_015090922.1: 22732010-22774163,plus,"XP_014806025.1,XP_014806027.1",ENSCPUG00000004367
106896613,GRHL1,grainyhead like transcription factor 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014956731.1,NW_015091064.1: 4364097-4407880,plus,XP_014812217.1,
106902225,GRHL2,grainyhead like transcription factor 2,,protein-coding,Calidris pugnax,ruff,198806,"XM_014965540.1,XM_014965541.1,XM_014965542.1,XM_014965543.1,XM_014965544.1",NW_015094509.1: 10820188-10889731,plus,"XP_014821026.1,XP_014821027.1,XP_014821028.1,XP_014821029.1,XP_014821030.1",ENSCPUG00000002689
106891843,GRHL3,grainyhead like transcription factor 3,,protein-coding,Calidris pugnax,ruff,198806,"XM_014948638.1,XM_014948639.1",NW_015090900.1: 159855-201874,plus,"XP_014804124.1,XP_014804125.1",ENSCPUG00000016260
106900474,GRHPR,glyoxylate and hydroxypyruvate reductase,,protein-coding,Calidris pugnax,ruff,198806,XM_014962553.1,NW_015092476.1: 208282-215723,minus,XP_014818039.1,ENSCPUG00000005685
106891444,GRIA1,glutamate ionotropic receptor AMPA type subunit 1,,protein-coding,Calidris pugnax,ruff,198806,"XM_014947977.1,XM_014947978.1",NW_015090893.1: 11602469-11734172,minus,"XP_014803463.1,XP_014803464.1",ENSCPUG00000001478
106889024,GRIA2,glutamate ionotropic receptor AMPA type subunit 2,,protein-coding,Calidris pugnax,ruff,198806,"XM_014943670.1,XM_014943679.1,XM_014943690.1,XM_014943705.1,XR_001412244.1,XR_001412245.1,XR_001412247.1",NW_015090774.1: 4904258-4998936,minus,"XP_014799156.1,XP_014799165.1,XP_014799176.1,XP_014799191.1",ENSCPUG00000009084
106895604,GRIA3,glutamate ionotropic receptor AMPA type subunit 3,,protein-coding,Calidris pugnax,ruff,198806,"XM_014955099.1,XM_014955100.1,XR_001413457.1",NW_015090995.1: 9538737-9690608,plus,"XP_014810585.1,XP_014810586.1",ENSCPUG00000001919
106902444,GRIA4,glutamate ionotropic receptor AMPA type subunit 4,,protein-coding,Calidris pugnax,ruff,198806,"XM_014965881.1,XM_014965882.1,XM_014965883.1,XM_014965885.1,XM_014965886.1,XM_014965887.1,XM_014965888.1,XR_001414519.1",NW_015094510.1: 29572107-29795315,minus,"XP_014821367.1,XP_014821368.1,XP_014821369.1,XP_014821371.1,XP_014821372.1,XP_014821373.1,XP_014821374.1",ENSCPUG00000000720
106887008,GRID1,glutamate ionotropic receptor delta type subunit 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014940347.1,NW_015090828.1: 3213656-3739247,plus,XP_014795833.1,ENSCPUG00000011142
106888422,GRID2,glutamate ionotropic receptor delta type subunit 2,,protein-coding,Calidris pugnax,ruff,198806,"XM_014942655.1,XM_014942664.1",NW_015090774.1: 9982948-10713022,plus,"XP_014798141.1,XP_014798150.1",ENSCPUG00000009846
106884659,GRID2IP,Grid2 interacting protein,,protein-coding,Calidris pugnax,ruff,198806,XM_014936183.1,NW_015090794.1: 3479727-3510255,plus,XP_014791669.1,ENSCPUG00000016556
106890419,GRIFIN,galectin-related inter-fiber protein,,protein-coding,Calidris pugnax,ruff,198806,XM_014946218.1,NW_015090876.1: 1307355-1309839,plus,XP_014801704.1,ENSCPUG00000003088
106885648,GRIK1,glutamate ionotropic receptor kainate type subunit 1,,protein-coding,Calidris pugnax,ruff,198806,XM_014938003.1,NW_015090805.1: 9190036-9281890,plus,XP_014793489.1,ENSCPUG00000012711
106901702,GRIK2,glutamate ionotropic receptor kainate type subunit 2,,protein-coding,Calidris pugnax,ruff,198806,"XM_014964600.1,XM_014964601.1",NW_015094507.1: 11626816-11980850,minus,"XP_014820086.1,XP_014820087.1",ENSCPUG00000009468
106890637,GRIK3,glutamate ionotropic receptor kainate type subunit 3,,protein-coding,Calidris pugnax,ruff,198806,XM_014946589.1,NW_015090879.1: 2669706-2722129,minus,XP_014802075.1,ENSCPUG00000018636
